graph_alias,node_id,atom_idx,is_H,q_npa,val_mayer_tot,q_hirsh,pop_mull,q_mull,q_adch,q_chelpg
C23,34,34,1,0.208601475223633,0.97596563848521,0.09014189747188277,0.8288071492544307,0.08511793869559649,0.08288490530525022,-0.003138717384283098
C23,35,35,1,0.08152793518231234,0.9398405860525266,0.05947642425133775,0.9400875238109733,0.1078359392401958,0.05911670625055322,0.009294303374759168
C23,36,36,1,0.1988818979969866,0.8991274659470859,-0.08749993076426527,0.8784019026420004,0.084267172250713,0.04295943205873828,0.06766345010983675
C23,37,37,1,0.2510088900073036,0.9411269216600243,0.08661960259942132,0.8328924033435194,0.1593592847217889,0.03990140596559649,0.0702023193191735
C23,38,38,1,0.2597006282515403,0.9837223657497361,0.03979478294052043,0.9096604138565078,0.02344882164304035,0.08496253969894815,0.0725240017794572
C23,39,39,1,0.0856264781556307,0.8959362539111944,-0.02227261206226836,0.9111812499440357,0.07192265798411458,0.06751896077979264,0.05314095519084566
C23,40,40,1,0.1910621949034211,0.9001731509715081,0.003026561801823924,0.8121758652820341,0.09981160948077704,0.1675638935726255,0.01064667151002496
C23,41,41,1,0.2036435887217652,0.930694098032748,0.1167099703018528,0.9684488637271467,0.02567395057088855,0.05766447831606427,0.03244229273969623
C23,42,42,1,0.128894092149181,1.008599494967433,-0.06421728892572083,0.8620187468192783,0.002554507302063774,-0.002903625479032802,0.0875161420188719
C23,43,43,1,0.1477642137804582,0.8643240895757371,0.02949977803794085,0.8459971043835105,0.04965553896641331,0.1179155051256568,0.05421687357371103
C23,44,44,1,0.1876869688500469,0.8488180140500061,0.04480624894654094,0.9252172674664125,0.1454406975682657,0.009443977066021684,-0.05901331195130752
C23,45,45,1,0.1778634567426873,0.9419924794098582,-0.02642784210979574,0.9231673279640681,0.0744334656719681,0.06904636477240263,-0.0333504973944804
C23,46,46,1,0.1278462376788155,0.9506699181079494,-0.00326974430996705,0.8763139752066555,0.1019662033836225,0.04012060444356976,-0.02222430620427325
C23,47,47,1,0.1856813578815885,0.9417850033571987,0.1161918570155343,0.9587908754566927,0.1100072852468646,0.147855898229926,-0.05543335716908799
C23,48,48,1,0.21251703735807,0.9934411891723471,0.06693353741421712,0.9068154190097162,0.0401921471583355,0.1126465216559854,0.1185445314551889
C23,49,49,1,0.1019096080258213,0.9360063791284139,-0.007204700832844108,0.8972555998857569,0.120588726181225,0.1052867815557635,0.007498058471551491
C23,50,50,1,0.1518108482346636,0.9667251725721925,0.002349931639262278,0.8277880090651709,0.1073179962551949,0.02344657484116736,-0.05628284233089393
C23,51,51,1,0.1267905170848519,0.9565577082955193,0.02952548066134955,0.9388136290176221,0.1079276938153342,0.2015472708362847,0.006308373537398149
C23,52,52,1,0.2009842281988299,0.9856014213246556,0.03099719109264642,0.9311381901166537,0.144180154978266,0.005830679775389512,0.01090518635291651
C23,53,53,1,0.2031157083650794,0.9402327699258788,-0.03641025610644652,0.9110557620182653,0.1241987362357135,0.0781842155808686,0.0232558069318481
C23,54,54,1,0.2365417147676174,0.9000309878973775,-0.04502668018037176,0.9230633671583233,0.0541860567191063,0.1390060323584462,0.016292613216054
C23,55,55,1,0.1026462304182626,0.9506353092330496,0.1053907784331081,0.9085196310588374,0.07671604063368574,0.02102605701509867,-0.02168414015981362
C23,56,56,1,0.2801321239756069,1.02367615859708,-0.000200459211250073,0.9124893261063571,-0.01370043505346348,0.01919721693224025,0.09331472866991761
C23,57,57,1,0.1624002203248266,0.9604359083928894,0.07101294720754686,0.8798425026847791,0.09569821704753423,0.08432258984179267,0.04222139271802519
C23,58,58,1,0.1894511074405897,0.9916274440921484,0.05465851024399857,0.8254923570309441,0.1204341216432824,0.03035214623847505,0.05951370290706436
C23,59,59,1,0.1791664409283759,0.9564888249799532,0.01896425435087004,0.9459216040274486,-0.00917933727544784,0.09215928777441192,0.009263433482348434
C23,60,60,1,0.2445731137494697,1.031255800851634,-0.02244256871678827,0.8877058822406988,0.1686250927334217,0.05480645315447463,0.06043770357143172
C23,61,61,1,0.1661822185287172,0.8982053352789316,0.05870323590735301,0.8999204577871425,0.05707200456495072,0.1283170527840672,0.03310926238604417
C23,62,62,1,0.2276294213983265,0.9967500992288938,-0.02695011343609421,0.861271569434554,0.2095717294833514,0.1836090814713925,0.1062491046421495
C23,63,63,1,0.1490844908308558,0.9581458961602164,0.033960079713722,0.8661905917372201,0.02567197951892879,-0.01030820127411841,0.05149428920843775
C23,64,64,1,0.2312784356959219,0.8974005839378295,0.1269205749445236,0.9623715160566345,0.1051751956775941,-0.01081257501312242,-0.03560651977479949
C24,0,0,0,-0.38154,3.62760995,-0.04876436,6.42324137,-0.42324137,-0.14544448,0.0118295065
C24,1,1,0,-0.37391,3.43431955,-0.05021864,6.39426923,-0.39426923,-0.1572226,-0.0630665928
C24,2,2,0,-0.07723,3.55294924,0.02503293,5.41388692,0.58611308,0.02975604,0.5587205997
C24,3,3,0,-0.20716,3.75292231,-0.01654262,5.91599021,0.08400979,-0.06510836,0.0047216954
C24,4,4,0,-0.06155,3.77199265,0.02331554,5.59335028,0.40664972,0.02899869,0.2748179926
C24,5,5,0,-0.36977,3.79943046,-0.0491212,6.2391292,-0.2391292,-0.15873621,-0.1085483131
C24,6,6,0,-0.57884,3.88768735,-0.08972517,6.49204528,-0.49204528,-0.25179186,-0.4434020498
C24,7,7,0,-0.20299,3.28549958,-0.01502492,5.6156626,0.3843374,-0.0647837,0.282749433
C24,8,8,0,-0.38431,3.22238252,-0.05255553,6.29149975,-0.29149975,-0.15392479,-0.1158149129
C24,9,9,0,-0.36627,3.51472788,-0.04935728,6.67188573,-0.67188573,-0.14922082,-0.0608424844
C24,10,10,0,-0.21872,3.21580404,-0.01379894,5.54074527,0.45925473,-0.06049905,0.2927464796
C24,11,11,0,-0.56774,3.87930911,-0.08565748,6.63883764,-0.63883764,-0.25069734,-0.3043989962
C24,12,12,0,-0.20168,3.49251194,-0.01137483,5.71603566,0.28396434,-0.05987175,0.1323726054
C24,13,13,0,-0.05584,5.02157908,0.02125057,6.01676066,-0.01676066,0.0231651,0.1274264761
C24,14,14,0,-0.37236,3.59052887,-0.04980971,6.35368141,-0.35368141,-0.15379028,-0.0899322117
C24,15,15,0,-0.381,3.93266208,-0.05074902,6.73293206,-0.73293206,-0.1499787,-0.1636299558
C24,16,16,0,-0.58268,3.94187456,-0.08953998,6.43206583,-0.43206583,-0.2526223,-0.3649592837
C24,17,17,0,-0.39555,3.18360997,-0.04993795,6.19514822,-0.19514822,-0.14896916,0.0078208797
C24,18,18,0,-0.36808,3.93502105,-0.04780363,6.5355537,-0.5355537,-0.147747,-0.1509621577
C24,19,19,0,-0.2254,3.67644119,-0.00781594,5.70054705,0.29945295,-0.04396875,0.4567510814
C24,20,20,0,-0.57191,3.7412592,-0.08614731,6.49196447,-0.49196447,-0.25416156,-0.2702505094
C24,21,21,0,-0.57184,3.76595342,-0.08625235,6.51242691,-0.51242691,-0.25422554,-0.2518200038
C24,22,22,0,-0.56601,3.83929937,-0.08700425,6.52739707,-0.52739707,-0.25616927,-0.3753862906
C24,23,23,0,-0.57288,3.69796482,-0.08834966,6.50956578,-0.50956578,-0.25465117,-0.2755001785
C24,24,24,1,0.18803,0.95196814,0.02162004,0.89521085,0.10478915,0.06978395,-0.0270627345
C24,25,25,1,0.20194,0.94077361,0.02652748,0.89000292,0.10999708,0.08422328,0.0041230435
C24,26,26,1,0.20107,0.95821499,0.02432975,0.9013046,0.0986954,0.07830085,-0.0180841421
C24,27,27,1,0.19237,0.96538961,0.02238227,0.90223248,0.09776752,0.0729561,-0.0238952863
C24,28,28,1,0.19614,0.96705432,0.01999243,0.94509134,0.05490866,0.06042957,-0.0411526915
C24,29,29,1,0.19834,0.94430259,0.0232339,0.88675257,0.11324743,0.07406589,0.0006264135
C24,30,30,1,0.19529,0.94383684,0.02269446,0.88299776,0.11700224,0.07396487,0.0198692842
C24,31,31,1,0.1967,0.95580595,0.02376261,0.86419461,0.13580539,0.07927953,0.0912725072
C24,32,32,1,0.1989,0.96251116,0.02420568,0.87033926,0.12966074,0.07834349,0.1031009661
C24,33,33,1,0.20258,0.95511778,0.02608963,0.86313846,0.13686154,0.08170333,0.0647479732
C24,34,34,1,0.1956,0.96968984,0.01812338,0.92477238,0.07522762,0.05487991,-0.1036511836
C24,35,35,1,0.19174,0.95962972,0.02210564,0.89275684,0.10724316,0.0740855,0.0134929576
C24,36,36,1,0.20559,0.94071771,0.02596842,0.87626576,0.12373424,0.08008716,0.0025609298
C24,37,37,1,0.18663,0.95823617,0.02119376,0.89558592,0.10441408,0.06733478,-0.0119932464
C24,38,38,1,0.19829,0.9411173,0.02413466,0.8911842,0.1088158,0.07881221,0.008009985
C24,39,39,1,0.18924,0.97062948,0.02243612,0.92647355,0.07352645,0.07264856,-0.0728769346
C24,40,40,1,0.19259,0.95753184,0.02462525,0.87273818,0.12726182,0.07519995,0.0525075179
C24,41,41,1,0.19979,0.95336106,0.02633417,0.88176655,0.11823345,0.08357342,0.0464334625
C24,42,42,1,0.20011,0.94512395,0.02656362,0.8666078,0.1333922,0.08234722,0.0746370327
C24,43,43,1,0.19331,0.9885482,0.01848908,0.93082234,0.06917766,0.05983663,-0.0638999983
C24,44,44,1,0.1936,0.94355039,0.02179521,0.87842482,0.12157518,0.06959495,0.0080434629
C24,45,45,1,0.20106,0.93400944,0.02438612,0.88472028,0.11527972,0.07921282,0.0332029515
C24,46,46,1,0.19412,0.96311679,0.02290552,0.88171104,0.11828896,0.07333585,0.0338822301
C24,47,47,1,0.2022,0.94132142,0.02541054,0.88539972,0.11460028,0.07952362,0.0423706809
C24,48,48,1,0.20229,0.95495673,0.02576924,0.86817763,0.13182237,0.08141122,0.0498743861
C24,49,49,1,0.19876,0.95945322,0.02433944,0.87789798,0.12210202,0.0799033,0.087867445
C24,50,50,1,0.20017,0.94405577,0.02499817,0.85245753,0.14754247,0.08078461,0.0701930542
C24,51,51,1,0.19511,0.96962521,0.02209975,0.89404584,0.10595416,0.07246807,-0.0245744767
C24,52,52,1,0.19908,0.97299692,0.02170736,0.91890317,0.08109683,0.07022935,0.0252910114
C24,53,53,1,0.19532,0.94824847,0.02277635,0.87889941,0.12110059,0.07036355,0.0056185833
C24,54,54,1,0.19232,0.95380574,0.02211107,0.8896193,0.1103807,0.07087459,-0.0028443475
C24,55,55,1,0.18512,0.95362505,0.02449914,0.93353492,0.06646508,0.07454472,-0.0927405999
C24,56,56,1,0.19233,0.95793633,0.02538802,0.88113835,0.11886165,0.07728998,0.0399943911
C24,57,57,1,0.19886,0.95361713,0.02678411,0.88174455,0.11825545,0.08328135,0.0491285732
C24,58,58,1,0.19777,0.9524503,0.0265723,0.87978257,0.12021743,0.08196339,0.0399800421
C24,59,59,1,0.19742,0.95143356,0.0265989,0.87953663,0.12046337,0.08212893,0.0383357608
C24,60,60,1,0.19233,0.95895141,0.02525073,0.87922247,0.12077753,0.07683044,0.0426246012
C24,61,61,1,0.19875,0.95386328,0.02684692,0.88233886,0.11766114,0.08371124,0.0393793166
C24,62,62,1,0.1968,0.9594141,0.02440173,0.87858837,0.12141163,0.07809366,0.0629157162
C24,63,63,1,0.19714,0.95966889,0.02490056,0.88138574,0.11861426,0.08041805,0.0617229576
C24,64,64,1,0.19877,0.96154519,0.0251316,0.87928757,0.12071243,0.08147665,0.0648094653
C24,65,65,1,0.19988,0.95474816,0.02558465,0.87245786,0.12754214,0.08197835,0.0354957232
C24,66,66,1,0.20008,0.95603535,0.02557715,0.87449232,0.12550768,0.08161288,0.0312419798
C24,67,67,1,0.20176,0.95824633,0.02530477,0.87137234,0.12862766,0.07877709,0.0279784269
C25,0,0,0,0.09443919941100026,3.65914337817464,-0.0343857283279989,6.625689313696082,-0.1255812958940484,-0.1276064694055055,-0.1425786120445213
C25,1,1,0,-0.4930606077233518,3.743910344988266,-0.02712945956259073,7.103176511660577,0.8096686046097146,-0.01455912915206987,-0.1990117806788394
C25,2,2,0,-0.6918024800238591,4.104232131373024,0.004968671407712892,7.324034700823422,-0.1206614592105053,-0.1321476869549316,0.2220690671748546
C25,3,3,0,-0.2100970766350881,3.381849782851972,-0.03551438419068902,5.892551213306906,-0.3404410181111479,-0.04629430794903476,-0.00509238019164332
C25,4,4,0,0.03366301577586257,3.711587753431509,0.03719232725371379,5.968442273283212,-0.4064466471248925,-0.1439732628484376,-0.3514715055123246
C25,5,5,0,-0.05065221826251708,3.83488930270656,-0.084370031818161,6.081384588442209,-0.3774189552668031,-0.2279807069065605,0.3506385498812886
C25,6,6,0,-0.5180417665835857,3.967282069596,-0.002938920571318705,5.947207881806984,-0.2682532345260519,-0.09633631383310776,-0.3330288597783082
C25,7,7,0,-0.3060944131232719,3.35889398309603,-0.09698975097551416,6.173825149626178,-0.5010556982829587,-0.003504184648964969,0.4991812193567124
C25,8,8,0,-0.4040318194518495,3.938554240951805,-0.1152363293430428,6.107415068289653,-0.0127698750247922,-0.10058689174899,-0.00286111321666789
C25,9,9,0,-0.6655542961149992,3.995631620522914,-0.1581143730594664,6.027814824702006,-0.05304581286333875,-0.1534540516932661,-0.06182344254162393
C25,10,10,0,-0.2229817244506644,4.227340876443216,-0.1251635076422129,6.334402163077113,-1.074225446970518,-0.1623570852543375,-0.1955851618469124
C25,11,11,0,-0.2121888571653957,3.806853471451235,0.01788856381426918,5.915077886674228,-0.4583614759397062,-0.01226753197218073,-0.4887214918401022
C25,12,12,0,-0.2315528163857541,3.610455821236385,-0.1200243673172556,6.083327402951664,-0.3225623046714138,-0.07845646071488423,-0.1671236523920296
C25,13,13,0,-0.1593928028111322,3.596676948948226,-0.02629845168347765,6.017267460931126,0.5784603341572909,-0.2179011778575485,0.04909256781447167
C25,14,14,0,-0.225172246803239,3.156395863222513,-0.002713313646584996,6.948982301446339,-0.4427431512867122,-0.09678152816230692,0.0830473834946438
C25,15,15,0,-0.009748745896399728,4.170090858731279,-0.03437646764882153,6.458109112589906,-0.1685134597060385,-0.1205179117751044,0.3747479393177441
C25,16,16,0,-0.09317796593202426,3.753946973518874,-0.1017222960740579,6.284346016155427,0.2494663986403919,-0.1664243154755703,-0.1173782770083936
C25,17,17,0,-0.739520372631799,3.45261057807931,0.05145409532481968,6.914262844667128,-0.4530641245117269,-0.03592182114023156,0.1270953482661137
C25,18,18,0,-0.406451264561478,3.558308905390825,-0.01357311803707658,5.966081274836748,0.05394801515408471,-0.162247769839315,0.006425928314504378
C25,19,19,0,-0.3261862701253277,3.975568856885071,-0.01455365199746863,6.899797306533841,-0.1870586411790032,-0.1852029121417768,0.5053539140644157
C25,20,20,0,-0.2370047882029596,3.511523668614469,-0.005221261414696317,6.503258536169059,-0.07508089777947871,-0.07103208769430648,0.5204901908974154
C25,21,21,0,-0.4433574242041717,3.927777803252174,0.002856771894675487,6.830565869709027,-0.04006712482018675,-0.2399446911177432,-0.4087293343654853
C25,22,22,0,-0.4025978494043095,3.869512009918053,-0.02754705101757939,5.835807151763778,-0.01364241434716017,-0.1691409916146122,-0.3750893784296333
C25,23,23,0,-0.5466913522780261,3.172261743865348,-0.01993919570118748,6.497494295985843,0.06216661807832797,-0.1884034422175588,0.01528419268646117
C25,24,24,0,-0.8109898239876181,4.110630660252883,0.04875303821965942,5.722045861202353,0.5447120887273879,-0.1512755597237743,0.2822075785867703
C25,25,25,1,0.2453582621359138,1.040388396744073,-0.03578648165463316,0.9121629160067425,0.1030711387395875,0.07171269848244793,0.02096079167688453
C25,26,26,1,0.1083438575653183,0.9735275625874154,-0.01850000996784462,0.9027853264739304,0.07739764613783257,0.07464893085503448,-0.08710813835485215
C25,27,27,1,0.2325386057156581,0.9852155184854926,0.08367641128524594,0.8691134994545793,-0.01964305549886217,0.01360463647384417,0.02345544106333539
C25,28,28,1,0.2207031909954023,0.8932827801370122,0.01948518232031908,0.9386470028281787,0.07554933880486492,0.0741867694632209,-0.03379277761269669
C25,29,29,1,0.0895548333034657,0.9899313856371614,0.0589229079734821,0.7852383401372521,0.09524147901587723,0.06402805763295205,-0.05806893545694528
C25,30,30,1,0.2078359703923199,0.8452165670206611,-0.0484796089290494,0.9266371448934938,0.09564099982046945,0.01510087558272308,-0.03163981816388944
C25,31,31,1,0.2613120631506322,0.8975438313339745,0.06913622102507716,0.8459586066269258,0.0478091385568029,0.05008852373715807,0.003553442642291023
C25,32,32,1,0.1170959115336744,0.8949917266499868,-0.04644988000653456,0.8305440999224863,0.1184661917114318,0.02127204344091278,-0.01768075393077102
C25,33,33,1,0.1825759934263264,0.9454332903692714,0.02433778836627649,0.8893113597327533,0.1595465654325239,0.02792065203424149,0.04117313623287887
C25,34,34,1,0.1628748085787083,0.94713250480554,0.02301963030981534,0.9187722723744037,0.1033306406866015,0.1123507522068767,0.02514842181838691
C25,35,35,1,0.2018521624915087,0.9223504296051901,0.01048189940646332,0.8460975958844873,0.0998507653924533,0.05748660634005769,0.01988481202523628
C25,36,36,1,0.2155187819450493,0.9611898987735986,0.02532006876780171,0.8809150643617453,0.04705092897881125,0.01951076195009862,0.06505381204262761
C25,37,37,1,0.1632677586420554,0.9694135248555606,-0.02764948408110417,0.9257539057611401,0.05328874423628483,0.03078589600016491,0.06336220613191784
C25,38,38,1,0.0909242632548074,0.9495464433542278,-0.03956303396806371,0.9963395806392297,0.05115345860383324,0.04871921571739769,-0.07843851412401424
C25,39,39,1,0.1879079784349353,0.9123330836348904,-0.02543376783433993,0.8600789176594932,0.035781577183887,0.07011573103529421,-0.04082961206691979
C25,40,40,1,0.1289938151671383,0.8880264015303067,0.01399669007786828,0.8212489121838692,0.02573168082894767,0.1779750553587404,-0.1171372234639455
C25,41,41,1,0.1630256415476458,1.023145564096192,-0.02548784036758681,0.8420405923231224,0.06071882071689755,0.05345106212372522,0.02231739017380414
C25,42,42,1,0.224540468951902,0.9395361615590166,0.04621009042496214,0.9293308710901963,0.07137070228299566,0.0771023986039302,0.03295866481507165
C25,43,43,1,0.2000681048849989,1.002069023546672,0.1089520939678747,0.8703404781218148,0.0565118141221446,0.07223093290757536,-0.02365765629117016
C25,44,44,1,0.1847671201542979,0.9393772262324658,0.01146522295366825,0.942390876296801,0.1222942982149145,0.1626369052734546,0.02041886126794199
C25,45,45,1,0.1686793977115536,0.9609599218925456,-0.00920592316461432,0.8957076638835723,0.08743215141147606,0.04999582442830704,0.06404352680144954
C25,46,46,1,0.1794387469591857,1.014379241894373,0.1036363372075036,0.8691829412888424,0.03485738442914422,0.06004046233845263,0.07027954099591965
C25,47,47,1,0.1248296098601062,0.8814950053729286,0.03357693594289235,0.8350262278560716,-0.01170410714755778,0.06829549306034259,-0.0414804491105166
C25,48,48,1,0.1664158725549591,1.003525938253581,-0.02498030823027362,0.847348450171907,0.1022102626735208,0.001195754183781938,0.07430490893754504
C25,49,49,1,0.2524656179776883,0.8569787578465844,0.01424933391910334,0.8977690366375604,0.1311563889910471,0.05709849488573746,0.02193751239075502
C25,50,50,1,0.06785027641216507,0.8588341194782757,-0.03830757843647063,0.8743554932134773,0.05329446407145561,0.09498138210057187,-0.04526094753327222
C25,51,51,1,0.2357534526636,0.9261716998078164,0.02133601797538751,0.7868811932485384,0.084455746963403,0.03324925759233623,-0.1496144551271547
C25,52,52,1,0.1531633094860464,0.9214033490163311,0.001500455219987498,0.8748408166516172,0.02709933616029298,0.125107599555157,-0.04587893732274492
C25,53,53,1,0.1181030551193747,0.8925386367809138,0.0424598565527303,0.9230133127160846,0.05140322532738118,0.0978344466213451,0.001020528747216427
C25,54,54,1,0.1647192689459495,0.8743060359193529,0.05884585112353782,0.9165327228349279,0.08985555366332643,0.1044103706209945,-0.071892324150046
C25,55,55,1,0.2095776600786233,0.9471238841214499,0.02064278675038239,0.9993392885952498,0.05283638150433576,0.1406498256278668,-0.01505948837233518
C25,56,56,1,0.1933278977735981,1.009471582119521,-0.005710562192204893,0.9532198752818546,0.06541452133571832,0.05879123990814221,0.005582385365267589
C25,57,57,1,0.1431542201894307,0.9838487866008278,0.02209753688008706,0.8974590075246358,0.11813067911875,0.1845111015256714,0.01653687744285708
C25,58,58,1,0.2392982655926855,0.967203907139294,0.0560314599191439,0.9487582910355854,-0.04220052409733314,0.1310030937496221,0.001255631579008973
C25,59,59,1,0.1320505434142336,0.9467558711254976,-0.06639683804632145,0.843391108235607,0.04566660276601377,0.02909819319995246,0.060591067223184
C25,60,60,1,0.1688624201618069,0.955651335255975,-0.03769846829737148,0.8674830371603129,0.009661555391000366,0.07327536589472396,0.07972562229144689
C25,61,61,1,0.26126863822712,0.9783927702645068,-0.03591112711535488,0.8925192446342465,-0.001266807616608058,-0.01144418466761208,0.003441494952026843
C25,62,62,1,0.1926243205150366,0.9819286543806852,-0.05817902250732231,0.8683195880257049,0.02347682355526378,0.1135746928843138,-0.04749697525192939
C25,63,63,1,0.2803466436727446,0.8927028704170171,0.02823043370296681,0.9080699192992178,0.1106751894377416,0.03806905556773398,-0.07446263777864962
C25,64,64,1,0.1105906668646566,0.9346373974175223,0.008035202572458756,0.8712995034803046,0.172111475652836,0.03067501957927488,0.006533813016963867
C25,65,65,1,0.1490680038925286,0.9859666196328756,0.01957193102937043,0.8987784277530562,0.06894850711487421,0.1118583349047747,0.01148541656151359
C25,66,66,1,0.1500195463846201,0.878955124473204,0.03799119271203898,0.9449509354765278,0.08494584170040051,0.02483599687103006,0.08119794181272155
C25,67,67,1,0.1455973408002823,0.9644088118562135,0.04880965229966407,0.7962342413892118,-0.000423601925961227,0.07072916337772797,-0.02381915117171495
C25,68,68,1,0.2276933770575951,0.8792685749324155,0.1456508750662339,0.920214362083019,0.09510614865215605,0.06882061821111884,0.03829416823461463
C25,69,69,1,0.1868289975712561,0.9176094204595416,-0.01195686904435556,0.8532683895559915,0.09757796986600784,-0.001441418744273591,-0.0202609071356639
C25,70,70,1,0.2674600254133528,1.027931819983092,0.003765350434029306,0.8541659429713006,0.1116869351823009,0.05417460334517515,-0.03807660383254625
C26,0,0,0,-0.1995945545734995,3.664778733416384,-0.0384524969231063,6.129844642363702,-0.004533157488543011,-0.2065681266667151,0.5099426754200163
C26,1,1,0,-0.4723074598822623,4.257814186181537,-0.01685877340161041,5.841723572221674,-0.7622215398511253,-0.1529264509165221,0.1648028859171535
C26,2,2,0,-0.6416100611075805,3.791835032848852,-0.1146278956576733,6.312225585930973,-0.2913474535079331,-0.1003229085412964,0.2573716902095313
C26,3,3,0,-0.2850811038273695,4.050846322235587,-0.07969162976007473,6.339000802901955,-0.7531207516307522,-0.1541775610982555,-0.2562912014203181
C26,4,4,0,-0.4915444222013148,3.72857966768292,-0.04539937734050951,5.21854473690183,-0.7298499235000074,-0.2427559751436903,-0.1663225169807258
